6400,300,510,5500,48,62000,172000,994,3080,450
7500,190,340,2600,37,33000,125000,992,3100,490
8800,330,440,6350,24,9000,87000,992,2960,400
6900,200,360,1500,31,38000,147000,993,3350,560
8000,370,320,1600,40,32000,166000,992,3000,550
8300,220,380,14800,54,32000,126000,1000,3220,500
8200,290,330,9100,36,28000,118000,995,2960,400
7700,340,300,8000,48,25000,192000,995,2970,470
6200,550,450,12000,49,27000,186000,997,3170,500
6400,400,190,3200,33,28000,124000,990,3220,540
7500,280,330,7700,48,42000,180000,997,3370,590
7800,260,440,1300,37,43000,132000,994,3180,650
6500,260,340,16300,51,56000,197000,1000,3490,420
6300,340,290,6200,46,29000,227000,995,3290,530
6800,150,330,4700,59,31000,118000,996,3430,390
6300,270,250,5800,38,52000,155000,995,3280,380
6300,270,250,5800,38,52000,155000,995,3280,380
7400,200,370,16950,48,43000,190000,1000,3030,420
6300,230,210,5100,35,29000,142000,994,3360,330
7300,310,690,10200,41,58000,160000,998,3060,450
5200,240,450,3800,27,21000,128000,992,3550,490
7000,240,320,1300,37,39000,123000,992,3170,420
7400,200,370,16950,48,43000,190000,1000,3030,420
7000,170,330,4000,34,17000,127000,993,3190,390
8300,210,580,17100,49,62000,213000,1000,3010,510
7200,210,350,14500,48,35000,178000,998,3050,470
7100,210,400,1200,69,24000,156000,993,3420,430
8400,170,310,6700,38,29000,132000,995,3100,320
7400,240,310,8400,45,52000,183000,996,3090,320
5300,240,330,1300,33,25000,97000,991,3590,380
6500,280,260,8800,40,44000,139000,996,3320,370
6300,230,210,5100,35,29000,142000,994,3360,330
6500,290,250,10600,39,32000,120000,996,3310,340
5800,290,210,2600,25,12000,120000,989,3390,790
6300,270,250,5800,38,52000,155000,995,3280,380
6300,170,420,2800,28,45000,107000,991,3270,430
6300,160,400,1600,33,59000,148000,991,3440,530
7900,290,390,6700,36,6000,117000,994,3120,420
7300,310,690,10200,41,58000,160000,998,3060,450
5500,320,450,4900,28,25000,191000,992,3510,490
5200,240,450,3800,27,21000,128000,992,3550,490
7200,370,150,2000,29,27000,87000,990,3300,590
6100,290,270,1700,24,13000,76000,989,3210,510
9200,220,400,2400,54,18000,151000,995,3040,460
7200,370,150,2000,29,27000,87000,990,3300,590
8000,180,370,1300,40,15000,96000,991,3060,610
6500,220,340,12000,53,55000,177000,998,3520,440
7400,180,400,1600,47,22000,102000,994,3280,440
6500,520,170,1400,47,5000,26000,993,3260,320
7000,150,380,2200,47,33000,96000,993,3130,390
5900,415,130,1400,40,11000,64000,992,3290,520
8100,450,340,8300,37,33000,216000,998,3310,640
5800,415,130,1400,40,11000,64000,992,3290,520
6400,500,160,12900,42,26000,138000,997,3280,330
6700,105,320,12400,51,34000,106000,998,3540,450
6000,400,300,1600,47,30000,117000,993,3170,480
6600,250,390,1450,40,40000,89000,991,3350,400
9800,360,450,1600,42,11000,124000,994,2930,460
9600,230,400,1500,44,19000,135000,994,2960,490
6300,550,450,13000,47,33000,182000,997,3200,460
6500,115,290,1950,38,73000,166000,989,3120,250
6400,125,290,5850,42,24000,99000,992,3230,320
5700,100,270,1300,47,21000,100000,993,3270,460
7900,250,290,5300,31,33000,117000,992,3060,320
6900,200,280,1200,48,36000,159000,994,3190,430
6900,230,340,4000,47,24000,128000,994,3200,520
6800,390,310,14350,43,28000,162000,999,3170,540
8700,220,420,2300,53,27000,114000,994,2990,430
7400,410,340,4700,42,19000,127000,995,3250,420
6700,250,340,12850,48,30000,161000,999,3440,470
6000,260,420,5200,27,70000,178000,991,3400,400
6100,310,370,8400,31,70000,170000,993,3420,400
9200,280,460,3200,58,39000,133000,996,3140,580
9000,310,490,6900,34,26000,91000,994,2990,340
8500,160,330,1000,76,17000,57000,992,3140,460
9300,340,490,7300,52,30000,146000,998,3170,610
9200,280,460,3200,58,39000,133000,996,3140,580
7200,240,300,1600,48,27000,131000,993,3250,450
7200,250,320,1500,47,27000,132000,993,3260,440
6800,320,180,7500,41,71000,223000,996,3140,410
9100,270,320,1100,31,15000,151000,994,3030,410
8900,340,320,1300,41,12000,188000,995,3170,490
7000,170,370,5700,25,29000,111000,994,3200,490
6700,250,230,7200,38,61000,220000,995,3140,350
6900,320,170,7600,42,69000,219000,996,3130,400
6800,320,180,7500,41,71000,223000,996,3140,410
6100,600,1,1300,42,24000,79000,994,3310,380
5300,395,70,1300,35,26000,102000,992,3500,350
7900,160,300,4800,37,37000,171000,997,3470,440
7600,330,360,2100,34,26000,172000,994,3420,480
7800,300,290,16850,54,23000,135000,1000,3160,380
7800,300,290,16850,54,23000,135000,1000,3160,380
5700,260,270,4100,201,73500,189500,994,3270,380
7800,300,290,16850,54,23000,135000,1000,3160,380
7500,140,340,1300,55,50000,153000,995,3290,800
7800,300,290,16850,54,23000,135000,1000,3160,380
6600,250,410,7400,43,29000,151000,995,3150,600
5700,260,270,4100,201,73500,189500,994,3270,380
8200,230,490,900,57,15000,73000,993,3070,380
6000,240,320,6300,30,34000,129000,995,3520,410
6100,450,270,800,39,13000,82000,993,3230,320
7400,230,430,1400,44,22000,113000,994,3220,620
7200,200,380,1000,37,21000,74000,992,3210,370
7500,140,340,1300,55,50000,153000,995,3290,800
7700,250,430,4500,62,20000,115000,997,3380,500
8200,610,450,5400,30,15000,118000,995,3140,340
7600,210,440,1900,36,10000,119000,991,3010,700
7400,220,330,2000,45,31000,101000,993,3420,550
7200,260,260,12700,36,49000,214000,999,3410,500
6400,250,410,8600,42,57000,173000,997,3000,440
6300,320,350,11100,39,29000,198000,998,3360,500
6800,250,290,2000,42,19000,189000,995,3460,540
9800,440,400,2800,36,35000,167000,996,2970,390
7200,200,250,4500,44,31000,109000,995,3230,360
8200,610,450,5400,30,15000,118000,995,3140,340
7500,420,450,9100,29,20000,125000,996,3120,360
7400,220,330,2000,45,31000,101000,993,3420,550
6400,260,300,2200,25,33000,134000,992,3210,470
7900,460,320,4100,33,40000,138000,991,3180,440
6500,410,640,11800,65,65000,225000,998,3120,510
7500,320,370,1200,48,22000,184000,994,3090,430
6600,210,380,2200,26,40000,104000,991,3250,400
7100,210,300,1400,37,45000,143000,993,3130,330
7600,260,470,1600,68,5000,55000,994,3100,450
7600,210,440,1900,36,10000,119000,991,3010,700
6900,250,260,5200,24,36000,135000,995,3160,720
7100,260,320,14450,74,29000,107000,998,2960,420
7300,220,400,14750,42,44500,129500,1000,3360,410
6200,370,220,8300,25,36000,216000,996,3330,600
7900,220,450,14200,38,53000,141000,999,3030,460
6900,250,260,5200,24,36000,135000,995,3160,720
7300,220,400,14750,42,44500,129500,1000,3360,410
7100,260,320,14450,74,29000,107000,998,2960,420
7400,250,370,6900,20,14000,93000,994,3000,480
6800,180,370,1500,27,37000,93000,992,3300,450
7000,170,370,1500,28,26000,75000,992,3300,460
6400,300,380,7800,46,35000,192000,996,3100,370
5000,330,160,1500,49,10000,97000,992,3480,440
5000,330,160,1500,49,10000,97000,992,3480,440
8900,330,320,1500,47,11000,200000,995,3190,460
7000,260,460,15550,37,61000,171000,999,2940,350
6400,300,380,7800,46,35000,192000,996,3100,370
6300,210,400,1700,31,48000,134000,992,3420,490
8000,230,460,1500,30,30000,125000,991,3230,470
9200,280,410,1000,42,14000,59000,992,2960,250
7300,270,390,6700,64,28000,188000,996,3290,300
7600,320,360,1600,40,32000,155000,993,3230,520
5000,330,160,1500,49,10000,97000,992,3480,440
9700,240,450,1200,33,11000,59000,993,2740,470
8000,280,420,7100,45,41000,169000,996,3170,430
8200,370,360,1000,34,17000,93000,991,3040,320
8000,610,380,12100,301,24000,220000,999,2940,480
7200,260,440,7100,27,25000,126000,993,3020,340
8200,370,360,1000,34,17000,93000,991,3040,320
6400,230,330,1150,44,15500,217500,992,3330,440
5900,400,320,6000,34,50000,127000,992,3510,580
7600,280,390,1200,38,21000,115000,994,3160,670
8000,280,420,7100,45,41000,169000,996,3170,430
7200,230,390,2300,33,29000,102000,991,3260,540
6800,320,370,3400,23,19000,87000,990,3140,530
7200,230,390,2300,33,29000,102000,991,3260,540
6900,180,380,6500,39,20000,110000,994,3100,420
9400,260,530,1200,47,25000,109000,992,3230,280
8300,330,420,1150,33,18000,96000,991,3200,320
7300,290,300,13000,43,46000,238000,999,3060,410
7900,410,370,4500,30,40000,114000,992,3170,540
7900,440,370,5850,33,27000,93000,992,3160,540
7700,390,300,5200,37,29000,131000,994,3380,440
7700,260,310,1300,43,47000,155000,994,3420,500
7800,320,310,1700,36,46000,195000,993,3030,480
6800,320,370,3400,23,19000,87000,990,3140,530
7300,240,390,3600,24,35000,116000,993,3170,510
7100,440,370,2700,41,35000,128000,990,3070,430
10300,250,480,2200,42,28000,164000,998,3190,590
7900,140,280,1800,41,44000,178000,995,3450,430
7400,180,420,2100,36,33000,187000,994,3400,410
8100,430,420,6600,33,36000,141000,992,2980,390
7100,440,370,2700,41,35000,128000,990,3070,430
6400,260,220,5100,37,23000,131000,994,3290,320
8000,660,720,17550,42,62000,233000,1000,2920,680
8000,200,400,5200,55,41000,167000,995,3180,400
7200,210,340,1100,46,25000,80000,992,3250,400
7200,180,310,1100,45,20000,73000,993,3320,400
8400,570,440,10700,51,46000,195000,998,3150,510
5300,260,230,5150,34,48000,160000,995,3820,510
5700,245,330,1100,49,28000,150000,993,3130,420
5600,245,320,1100,47,24000,152000,993,3120,420
7300,250,410,1800,37,52000,165000,991,3290,390
7000,160,730,1000,138,58000,150000,994,3080,300
6400,220,340,1800,57,29000,104000,996,3810,570
7300,180,650,1400,46,28000,157000,995,3330,620
6400,170,270,6700,36,88000,223000,995,3280,350
6900,290,160,6800,34,65000,212000,996,3080,390
6200,210,380,6800,36,64000,245000,995,3060,360
6400,230,300,7100,37,63000,236000,995,3060,340
7300,190,680,1500,50,31000,156000,995,3320,640
7300,180,650,1400,46,28000,157000,995,3330,620
9600,290,460,1450,39,77500,223000,994,2920,460
7200,140,350,1200,36,15000,73000,994,3460,390
6900,310,340,7400,59,36000,174000,996,3460,620
7500,280,340,4200,28,36000,116000,991,2990,410
8000,220,420,14600,44,45000,163000,1000,3210,690
7600,310,290,10500,40,21000,145000,997,3040,350
8400,350,560,13800,48,55000,190000,999,3070,580
8000,220,420,14600,44,45000,163000,1000,3210,690
8100,500,470,1100,37,23000,126000,994,3210,420
7000,390,310,5300,169,32000,162000,997,3200,480
8100,500,470,1100,37,23000,126000,994,3210,420
8400,350,560,13800,48,55000,190000,999,3070,580
6200,220,270,1500,64,20000,132000,994,3220,460
8000,220,420,14600,44,45000,163000,1000,3210,690
7600,310,290,10500,40,21000,145000,997,3040,350
7000,240,360,4900,83,10000,133000,994,3330,370
6600,270,300,1900,25,14000,153000,993,3290,620
7800,160,410,1700,26,29000,140000,991,3020,780
7700,270,340,1800,28,26000,168000,991,2990,480
7400,310,740,10700,39,51000,147000,998,3020,430
8000,450,360,8800,26,50000,151000,993,3070,250
7700,270,340,1800,28,26000,168000,991,2990,480
7800,160,410,1700,26,29000,140000,991,3020,780
6600,160,290,1800,50,40000,147000,991,3060,440
8300,210,400,1600,32,35000,110000,991,3020,600
7200,320,330,1400,29,29000,109000,990,3150,510
6600,160,300,1600,34,15000,78000,992,3380,440
8400,160,330,1500,33,16000,98000,994,3140,420
7500,230,320,9200,38,54000,191000,997,3040,560
6200,170,300,1100,37,14000,79000,993,3500,540
6900,390,220,4300,30,10000,102000,993,3000,870
6900,410,220,4200,31,10000,102000,993,3000,860
7500,230,320,9200,38,54000,191000,997,3040,560
7500,380,330,5000,45,30000,131000,994,3320,440
7300,420,380,6800,45,29000,122000,993,3190,370
7300,340,390,5200,40,45000,163000,993,3300,470
7800,230,280,4750,42,45000,166000,993,2960,400
9000,245,380,5900,45,52000,159000,995,2930,350
6900,200,400,7700,32,51000,176000,994,3220,270
7400,190,420,6400,67,39000,212000,996,3300,330
8200,200,360,8100,35,60000,163000,995,3050,300
8000,590,710,17350,38,61000,228000,1000,2950,750
7900,140,450,1800,50,17000,114000,995,3330,490
6800,240,400,1800,47,34000,105000,990,3130,490
9700,140,590,1500,49,23000,142000,996,2980,620
9200,150,680,1600,46,22000,130000,995,3020,450
9400,170,550,1600,49,14000,94000,995,3020,610
5200,365,80,13500,41,37000,142000,997,3460,390
6300,230,220,3750,39,37000,116000,993,3230,500
9600,250,540,1300,40,16000,160000,994,2940,430
9200,320,420,1300,46,14000,186000,995,3080,480
6400,310,400,6200,40,46000,169000,995,3150,460
8100,200,360,9700,44,63000,162000,997,3100,460
7900,255,260,2000,26,40000,190000,993,3040,390
7000,150,340,1400,39,21000,177000,993,3320,620
6400,150,310,1100,44,25000,96000,993,3540,510
6400,250,530,6600,38,59000,234000,996,3030,420
7600,190,420,1500,44,6000,114000,991,3040,740
7300,430,370,4600,28,17000,114000,991,3230,430
5100,310,300,900,37,28000,152000,992,3540,560
6200,200,260,1700,93,40000,161000,992,3440,660
6900,160,350,1300,43,21000,182000,993,3250,620
7700,320,480,2300,40,28000,114000,991,3200,520
6500,220,720,6800,42,33000,168000,996,3120,360
6800,260,330,1500,47,44000,167000,993,3120,440
5200,370,330,1200,28,13000,81000,990,3370,380
8400,190,430,2100,52,20000,104000,994,2850,460
8300,210,410,2200,50,24000,108000,994,2850,450
6800,150,320,8800,58,24000,110000,997,3400,400
7900,160,640,17000,50,69000,210000,1000,3150,510
7800,210,390,1800,34,62000,180000,991,3090,750
9000,240,500,1200,48,26000,107000,992,3210,340
5700,210,240,2300,47,60000,189000,995,3650,720
7800,290,360,7000,42,38000,161000,994,3260,370
6700,180,300,6400,48,40000,251000,996,3290,520
6700,180,300,6400,48,40000,251000,996,3290,520
8400,580,270,12150,33,37000,116000,996,2990,390
7200,160,320,800,40,50000,121000,992,3270,330
7600,540,230,2000,29,13000,151000,993,3040,330
8400,580,270,12150,33,37000,116000,996,2990,390
6600,250,310,12400,59,52000,181000,998,3510,470
7300,230,370,1900,41,51000,165000,991,3260,400
7300,390,370,1100,43,36000,113000,991,3390,480
7000,460,390,6200,39,46000,163000,993,3210,350
8200,350,400,6300,39,35000,162000,994,3150,340
7800,290,360,7000,42,38000,161000,994,3260,370
9200,350,390,900,42,15000,61000,992,2960,280
8000,570,390,3900,34,22000,122000,992,3290,670
6500,370,330,3900,27,40000,130000,991,3280,390
5700,210,240,2300,47,60000,189000,995,3650,720
6700,180,300,6400,48,40000,251000,996,3290,520
7800,130,300,1800,40,43000,179000,996,3430,410
7600,190,410,1100,40,38000,143000,991,2920,420
7300,220,410,15400,50,55000,191000,1000,3320,590
6300,290,400,6500,39,43000,167000,995,3150,440
6800,350,320,2400,48,35000,103000,991,3280,460
6500,190,320,1400,40,31000,132000,992,3360,540
6200,120,260,5700,44,56000,158000,995,3520,370
6000,130,280,5700,38,56000,189500,995,3590,430
6400,250,330,1400,40,42000,115000,991,3190,480
6900,320,160,1400,51,15000,96000,994,3220,380
7600,190,410,1100,40,38000,143000,991,2920,420
6700,130,280,1200,46,35000,140000,993,3330,330
7000,140,410,900,37,22000,95000,991,3250,430
7600,270,240,3800,58,19000,115000,996,3150,450
7300,220,410,15400,50,55000,191000,1000,3320,590
7400,640,470,14150,168,42000,185000,998,2900,490
7600,280,390,1900,52,23000,116000,994,3250,400
8300,260,410,9200,42,41000,162000,994,3100,380
10700,220,560,8200,44,37000,181000,998,2870,680
10700,220,560,8200,44,37000,181000,998,2870,680
6900,230,340,2700,32,24000,121000,990,3140,380
6200,300,320,1700,32,30000,130000,991,3280,410
6900,270,410,1700,47,6000,134000,993,3150,690
6900,280,410,1700,50,10000,136000,993,3160,710
6900,280,300,1600,47,46000,132000,992,3350,380
6900,460,200,900,54,5000,126000,992,3100,420
6900,380,320,8500,44,36000,152000,993,3380,350
5700,430,300,5700,39,24000,98000,992,3540,610
6600,560,160,3100,45,28000,92000,994,3120,350
7100,360,560,1300,46,25000,102000,992,3240,330
6800,230,400,1600,47,5000,133000,993,3230,700
6200,330,290,1300,42,26000,138000,996,3770,640
5600,490,130,4500,39,17000,116000,991,3420,900
6600,420,330,2800,34,15000,85000,990,3280,510
7300,180,290,1200,44,12000,143000,992,3200,480
8100,190,400,900,37,73000,180000,993,3060,340
5900,190,260,7400,34,33000,123000,995,3490,420
6200,160,470,1400,29,23000,81000,990,3260,420
6600,420,330,2800,34,15000,85000,990,3280,510
5700,135,300,4600,42,19000,101000,995,3310,420
5600,490,130,4500,39,17000,116000,991,3420,900
6900,190,330,1600,39,27000,98000,990,3090,460
7300,180,290,1200,44,12000,143000,992,3200,480
7300,250,360,13100,50,35000,200000,999,3040,460
7300,250,360,13100,50,35000,200000,999,3040,460
7000,200,340,5700,35,32000,83000,993,3190,460
7300,250,360,13100,50,35000,200000,999,3040,460
6300,670,480,12600,52,57000,222000,998,3170,520
7400,400,290,5400,44,31000,122000,994,3300,500
7100,260,310,2200,44,29000,128000,994,3340,640
9000,310,480,6600,43,11000,73000,994,2900,380
6300,390,240,6900,69,9000,117000,994,3150,350
8200,220,360,6800,34,12000,90000,994,3010,380
7100,190,280,3600,33,16000,78000,993,2910,780
7300,250,360,13100,50,35000,200000,999,3040,460
7900,200,340,1200,40,29000,118000,993,3140,410
7100,260,320,5900,37,39000,97000,993,3310,400
7000,200,340,5700,35,32000,83000,993,3190,460
6900,300,330,4100,35,26000,155000,993,3250,790
8100,290,490,7100,42,22000,124000,994,3140,410
5800,170,300,1400,37,55000,130000,991,3290,380
5900,415,20,800,38,22000,63000,993,3360,360
6600,230,260,1300,45,16000,128000,993,3360,600
8600,550,350,15550,57,35500,366500,1000,3040,630
6900,350,740,1000,44,18000,132000,992,3130,550
7600,140,740,1600,40,27000,103000,992,3070,400
9200,280,490,11800,42,29000,137000,998,3100,340
6200,180,490,4500,47,17000,90000,992,3270,370
5300,165,240,1100,51,25000,105000,993,3320,470
9800,250,740,10000,56,36000,225000,998,3060,430
8100,290,490,7100,42,22000,124000,994,3140,410
6800,220,490,900,52,26000,128000,991,3250,350
7200,220,490,1000,45,34000,140000,990,3050,340
7400,250,490,1100,42,35000,156000,992,3130,550
8200,180,490,1100,33,28000,81000,992,3000,680
6100,220,490,1500,51,18000,87000,993,3300,460
7000,390,240,1000,48,8000,119000,992,3000,310
6100,220,490,1500,51,18000,87000,993,3300,460
6500,360,490,2900,30,16000,94000,990,3100,490
7100,290,490,1200,31,32000,99000,989,3070,330
7400,250,490,1100,42,35000,156000,992,3130,550
6900,230,240,14200,53,19000,94000,998,3170,500
8500,560,740,17850,51,51000,243000,1000,2990,700
8200,180,490,1100,33,28000,81000,992,3000,680
6300,230,490,7100,50,67000,210000,995,3230,340
6100,250,490,7600,52,67000,226000,996,3160,470
7200,260,740,13600,50,56000,162000,998,3030,440
7200,310,240,1400,57,17000,117000,993,3160,350
8000,250,490,1200,61,27000,117000,994,3080,340
7000,180,490,5300,40,34000,125000,991,3240,400
7800,430,490,13000,33,37000,158000,996,3140,350
8300,200,740,4450,44,33000,130000,992,3250,420
6300,270,490,1200,63,35000,92000,991,3380,420
7400,160,490,1200,55,18000,150000,992,3230,470
7400,160,490,1200,55,18000,150000,992,3230,470
6900,190,490,6600,36,49000,172000,993,3200,270
7800,430,490,13000,33,37000,158000,996,3140,350
7200,400,490,1100,48,11000,138000,993,3010,420
7800,430,490,13000,33,37000,158000,996,3140,350
7600,520,490,14000,34,37000,156000,996,3140,380
8300,210,490,19800,54,50000,231000,1000,2990,540
6900,340,740,11200,69,44000,150000,997,3000,810
6300,270,490,1200,63,35000,92000,991,3380,420
8300,200,740,4450,44,33000,130000,992,3250,420
7100,220,740,2700,44,42000,144000,991,3310,410
7900,110,490,4500,48,27000,133000,995,3240,420
8500,170,740,3600,50,29000,128000,993,3280,400
6400,145,490,5400,48,54000,164000,995,3560,440
7400,160,490,1200,55,18000,150000,992,3230,470
8300,190,490,1200,51,11000,137000,992,3060,460
8000,440,490,9100,31,46000,151000,993,3160,270
7000,200,740,800,44,19000,163000,993,3460,530
6900,190,490,6600,36,49000,172000,993,3200,270
7100,250,490,3000,30,30000,96000,990,3130,390
6500,240,240,1600,46,15000,60000,993,3190,390
7200,400,490,1100,48,11000,138000,993,3010,420
7600,520,490,14000,34,37000,156000,996,3140,380
7800,430,490,13000,33,37000,158000,996,3140,350
7800,210,490,1350,52,6000,48000,991,3150,280
7000,200,490,5900,38,39000,128000,994,3210,480
6900,250,240,3600,57,13000,85000,994,2990,480
7200,80,490,1300,50,18000,148000,995,3460,440
7100,850,490,8700,28,40000,184000,996,3220,360
7600,510,240,1200,40,10000,104000,992,3050,290
7900,220,240,4600,44,39000,159000,993,2990,280
7700,160,490,2000,56,20000,124000,995,3320,490
7200,80,490,1300,50,18000,148000,995,3460,440
6600,250,240,1700,48,26000,124000,994,3370,600
6700,160,490,2400,46,57000,187000,995,3620,810
6900,250,240,3600,57,13000,85000,994,2990,480
7500,320,240,4600,53,8000,134000,996,3140,500
7400,280,490,1500,34,20000,126000,992,2980,390
6200,150,490,900,33,17000,51000,993,3300,700
6700,250,740,19400,54,44000,169000,1000,3510,450
6500,260,740,13300,44,68000,224000,997,3180,540
7900,160,740,17850,37,52000,187000,1000,2990,410
5600,185,490,1100,30,28000,117000,992,3550,450
7500,200,490,1300,31,8000,97000,992,3060,620
8000,300,490,9400,46,47000,188000,996,3140,480
8000,340,490,9000,33,39000,180000,994,3130,380
7700,350,490,8650,33,42000,186000,993,3140,380
7600,290,490,9600,30,45000,197000,994,3130,380
6700,620,240,1100,39,6000,62000,993,3410,320
6800,270,490,1200,44,35000,126000,990,3130,480
7700,270,490,1800,41,23000,86000,991,3160,420
6700,510,240,2100,43,14000,155000,990,3220,600
7400,190,490,9300,30,26000,132000,994,2990,320
8300,200,490,1700,40,34000,169000,994,3050,370
6600,300,240,1200,34,17000,121000,993,3130,360
6800,360,240,4600,39,24000,124000,991,3270,340
7000,170,740,12800,45,24000,126000,994,3260,380
9200,180,490,1500,41,39000,130000,995,3040,490
8100,200,490,8100,51,51000,205000,995,3100,520
7800,260,740,7500,44,59000,160000,996,3220,640
6800,210,490,14500,60,50000,170000,999,3550,440
7900,200,490,1600,53,15000,144000,993,3160,470
8000,180,490,1800,61,10000,145000,994,3230,480
8800,230,740,3200,42,15000,126000,993,3020,510
7300,220,490,9400,34,29000,134000,994,2990,320
7300,220,490,9900,31,48000,161000,994,3010,280
7400,190,490,9300,30,26000,132000,994,2990,320
7300,155,490,1300,39,34000,136000,993,3140,770
8200,220,490,9600,37,53000,154000,995,3020,330
8200,240,490,9300,38,52000,163000,995,3020,330
8400,230,490,7800,35,22000,95000,994,3040,340
8300,200,490,1700,40,34000,169000,994,3050,370
8300,200,490,1700,38,38000,167000,994,3050,370
6600,300,240,1200,34,17000,121000,993,3130,360
6900,210,490,1400,41,15000,164000,993,3250,630
8000,250,490,9000,44,31000,185000,998,3340,490
6600,210,490,18150,42,41000,158000,1000,3280,390
7200,270,740,12500,37,47000,156000,998,3040,440
14200,270,490,1100,37,33000,156000,992,3150,540
7900,280,490,7700,45,48000,195000,995,3040,550
7400,270,490,1100,37,33000,156000,992,3150,540
6600,210,490,18150,42,41000,158000,1000,3280,390
7200,270,740,12500,37,47000,156000,998,3040,440
8100,300,490,8100,37,26000,174000,994,3100,300
7500,230,490,7700,49,61000,209000,994,3140,300
7300,260,490,5000,28,32000,107000,994,3240,540
7100,180,740,15600,44,44000,176000,1000,3380,670
8500,150,490,1500,31,17000,122000,993,3030,400
8900,130,490,1000,28,6000,24000,993,2910,320
8100,280,490,1000,40,32000,148000,994,3130,410
6000,170,490,1000,34,26000,106000,992,3210,420
7300,260,490,5000,28,32000,107000,994,3240,540
7100,180,740,15600,44,44000,176000,1000,3380,670
7100,530,240,800,29,29000,86000,993,3160,320
7200,160,490,1300,37,27000,104000,992,3230,570
7300,140,490,1100,38,28000,99000,993,3200,720
8900,130,490,1000,28,6000,24000,993,2910,320
7900,120,490,5200,49,33000,152000,995,3180,470
6700,290,490,4700,34,35000,156000,995,3130,450
6700,300,490,4800,34,36000,158000,995,3120,450
7100,360,240,1800,25,32000,102000,990,3340,590
8500,150,490,1500,31,17000,122000,993,3030,400
7900,180,490,5200,51,36000,157000,995,3180,480
6600,190,990,1200,122,45000,129000,994,3090,310
7300,210,490,1800,38,44000,152000,991,3320,440
6900,300,490,7600,57,25000,156000,996,3430,630
7900,420,490,8200,56,32000,164000,997,3290,600
6900,240,490,1300,32,35000,148000,993,3450,570
7600,230,490,10000,36,45000,182000,997,3080,580
7900,180,490,5200,51,36000,157000,995,3180,480
6200,430,490,6400,45,12000,115000,996,3270,570
8800,350,490,1000,36,14000,56000,992,2960,330
7800,300,740,1800,33,33000,156000,991,3290,520
9100,280,490,2000,59,10000,112000,996,3150,460
7100,340,490,1500,27,26000,126000,990,3300,330
7800,300,740,1800,33,33000,156000,991,3290,520
9100,280,490,2000,59,10000,112000,996,3150,460
8500,190,490,3500,44,29000,117000,994,3140,510
7600,180,490,18050,46,36000,158000,1000,3060,410
7500,190,490,1800,55,19000,110000,995,3330,440
7400,300,490,8200,55,49000,188000,997,3520,580
6700,300,740,5000,38,35000,157000,995,3210,460
6600,300,740,4600,41,36000,159000,995,3210,450
7400,300,490,8200,55,49000,188000,997,3520,580
6900,220,490,7000,63,50000,168000,996,3540,500
7800,260,490,3100,45,21000,116000,993,3160,350
8500,170,490,8800,48,23000,108000,995,2880,340
6800,170,740,2400,53,61000,182000,995,3630,760
6200,270,490,1400,50,20000,74000,993,3320,440
7100,640,490,1800,50,17000,128000,995,3310,580
6400,180,740,11900,46,54000,168000,998,3580,680
7600,310,490,13400,62,50000,191000,999,3220,530
9800,310,490,15400,46,13000,119000,1000,3180,450
9000,300,490,7200,39,32000,84000,994,2940,320
8400,240,490,7400,39,46000,108000,993,3030,330
6400,180,740,11900,46,54000,168000,998,3580,680
6400,250,740,7800,45,52000,209000,996,3210,420
7300,300,740,13500,39,46000,165000,998,3020,400
9300,310,490,1300,42,34000,147000,995,3110,460
6400,250,740,7800,45,52000,209000,996,3210,420
7300,300,740,13500,39,46000,165000,998,3020,400
7000,270,740,1500,36,27000,122000,993,3350,480
7900,140,740,1200,28,30000,165000,991,3080,820
6400,120,490,6400,42,49000,161000,995,3340,440
6800,210,740,1200,47,25000,111000,992,3130,410
8600,160,490,7300,43,9000,63000,995,3130,590
7000,290,490,3800,47,37000,136000,994,2950,400
6400,270,490,7300,46,53000,206000,996,3240,430
6600,550,10,2700,34,56000,122000,991,3150,300
6400,270,490,7300,46,53000,206000,996,3240,430
6300,240,740,1400,172,24000,108000,993,3270,390
6700,330,490,1600,167,20000,94000,991,3110,500
7000,290,490,3800,47,37000,136000,994,2950,400
8200,340,490,8000,46,55000,223000,996,3080,520
5600,390,240,4700,34,27000,77000,991,3280,360
5600,410,240,1900,34,10000,53000,988,3320,500
6700,410,10,2800,48,39000,137000,994,3240,350
7100,260,490,2200,32,31000,113000,990,3370,420
7500,320,490,1700,31,44000,109000,991,3070,460
5800,190,490,4900,40,44000,118000,994,3340,380
6900,270,490,23500,57,59000,235000,1002,2980,470
8100,200,490,11800,48,46000,212000,997,3090,460
7500,320,490,1700,31,44000,109000,991,3070,460
8200,260,490,5200,40,19000,100000,994,3120,340
7800,260,490,3200,27,28000,87000,992,3030,320
8000,140,490,1500,35,42000,120000,993,3260,400
8000,290,490,11700,35,40000,131000,996,3140,340
7500,190,490,1600,47,42000,140000,993,3400,470
6900,340,490,7300,45,61000,206000,996,3090,400
6200,200,490,1600,65,17000,143000,994,3220,520
6400,370,490,13300,45,53000,243000,998,3140,480
6200,220,490,6000,29,31000,128000,993,3410,360
7800,260,490,3200,27,28000,87000,992,3030,320
8900,320,490,1600,50,17000,131000,996,3130,340
6500,440,490,7700,45,16000,169000,996,3110,370
7000,140,490,5900,53,22000,118000,995,3360,360
9000,170,490,1000,39,46000,131000,993,3090,510
